time,GPS_lat,GPS_long,accelx,accely,accelz
1552636967.519623,0,0,0.003980,0.006437,0.100842
1552636967.537427,0,0,0.003931,0.006536,0.100917
1552636967.555416,0,0,0.003931,0.006536,0.100743
1552636967.586367,0,0,0.003906,0.006536,0.100867
1552636967.604385,0,0,0.003881,0.006462,0.101090
1552636967.641613,0,0,0.004030,0.012651,0.100917
1552636967.677634,0,0,0.004079,0.006586,0.100941
1552636967.695458,0,0,0.003980,0.006586,0.101016
1552636967.712655,0,0,0.004055,0.006610,0.100917
1552636967.729929,0,0,0.003980,0.006511,0.100867
1552636967.747542,0,0,0.004005,0.006412,0.100941
1552636967.764787,0,0,0.004005,0.006388,0.100767
1552636967.782618,0,0,0.003980,0.006511,0.100991
1552636967.819493,0,0,0.004055,0.006412,0.100792
1552636967.837555,0,0,0.003980,0.006412,0.100941
1552636967.855520,0,0,0.004005,0.006561,0.100767
1552636967.873941,0,0,0.004055,0.006586,0.100966
1552636967.891823,0,0,0.003906,0.006536,0.100917
1552636967.909729,0,0,0.004030,0.006536,0.100792
1552636967.927920,0,0,0.003931,0.006462,0.100817
1552636967.949162,0,0,0.004030,0.006388,0.100842
1552636967.985314,0,0,0.003980,0.006412,0.101041
1552636968.020894,0,0,0.004055,0.006610,0.101041
1552636968.039090,0,0,0.004153,0.006586,0.100892
1552636968.056960,0,0,0.003832,0.006561,0.100569
1552636968.074782,0,0,0.003931,0.006536,0.100792
1552636968.092977,0,0,0.003881,0.006462,0.100892
1552636968.110937,0,0,0.004153,0.006660,0.100892
1552636968.129866,0,0,0.003931,0.006388,0.101016
1552636968.185194,0,0,0.003980,0.006685,0.100693
1552636968.221737,0,0,0.003906,0.006412,0.100743
1552636968.241539,0,0,0.004055,0.006363,0.101140
1552636968.259964,0,0,0.003956,0.006536,0.101016
1552636968.278822,0,0,0.003980,0.006635,0.100842
1552636968.298456,0,0,0.004030,0.006511,0.100991
1552636968.316598,0,0,0.004055,0.006511,0.100817
1552636968.337011,0,0,0.003931,0.006536,0.100842
1552636968.390222,0,0,0.003881,0.006487,0.100792
1552636968.426764,0,0,0.003931,0.006487,0.100941
1552636968.446470,0,0,0.004030,0.006511,0.100867
1552636968.464913,0,0,0.004129,0.006561,0.100917
1552636968.484443,0,0,0.004079,0.006462,0.100743
1552636968.503977,0,0,0.003906,0.006437,0.101115
1552636968.521641,0,0,0.003980,0.006511,0.100643
1552636968.539086,0,0,0.004104,0.006487,0.100718
1552636968.583369,0,0,0.004178,0.006511,0.100941
1552636968.600763,0,0,0.004005,0.006511,0.100718
1552636968.618062,0,0,0.003980,0.006511,0.100718
1552636968.635551,0,0,0.004030,0.006586,0.100643
1552636968.654664,0,0,0.003807,0.006462,0.100842
1552636968.673206,0,0,0.003980,0.006462,0.100892
1552636968.691921,0,0,0.003956,0.006388,0.100718
1552636968.743546,0,0,0.003931,0.006437,0.100966
1552636968.778466,0,0,0.004104,0.006313,0.100817
1552636968.796239,0,0,0.004104,0.006685,0.101115
1552636968.813607,0,0,0.003906,0.006883,0.100917
1552636968.830968,0,0,0.004030,0.006858,0.100817
1552636968.848266,0,0,0.003980,0.006709,0.100767
1552636968.865558,0,0,0.004153,0.006462,0.100941
1552636968.883421,0,0,0.004005,0.006363,0.100892
1552636968.919786,0,0,0.004203,0.006660,0.101090
1552636968.937262,0,0,0.003956,0.006239,0.101016
1552636968.954652,0,0,0.003931,0.006536,0.100469
1552636968.972032,0,0,0.003783,0.006759,0.100519
1552636968.989413,0,0,0.003807,0.006709,0.100817
1552636969.006754,0,0,0.003906,0.006412,0.101041
1552636969.024032,0,0,0.004030,0.006586,0.100867
1552636969.041816,0,0,0.004302,0.006685,0.100917
1552636969.059500,0,0,0.004153,0.000223,0.101115
1552636969.103389,0,0,0.004079,0.006487,0.100718
1552636969.120960,0,0,0.003980,0.000223,0.100842
1552636969.138252,0,0,0.003980,0.000025,0.100991
1552636969.155548,0,0,0.004055,0.012651,0.100842
1552636969.172813,0,0,0.003881,0.006437,0.100941
1552636969.190078,0,0,0.004104,0.006487,0.100892
1552636969.207850,0,0,0.004005,0.006536,0.100941
1552636969.264713,0,0,0.003931,0.006685,0.100792
1552636969.300555,0,0,0.004055,0.006487,0.101066
1552636969.319645,0,0,0.004055,0.006462,0.101041
1552636969.337687,0,0,0.004153,0.006685,0.100966
1552636969.355645,0,0,0.004153,0.006487,0.100917
1552636969.373652,0,0,0.004030,0.006586,0.100892
1552636969.391656,0,0,0.003881,0.006511,0.100817
1552636969.410533,0,0,0.004030,0.006437,0.100941
1552636969.451829,0,0,0.003956,0.006610,0.101041
1552636969.469947,0,0,0.004079,0.006660,0.100767
1552636969.487987,0,0,0.003881,0.006462,0.100817
1552636969.506021,0,0,0.004055,0.006536,0.100917
1552636969.524041,0,0,0.004079,0.006610,0.100842
1552636969.541993,0,0,0.004030,0.006511,0.100767
1552636969.563392,0,0,0.004005,0.006511,0.100991
1552636969.599442,0,0,0.003980,0.006561,0.100792
1552636969.617676,0,0,0.004030,0.006536,0.101090
1552636969.646124,0,0,0.004030,0.006610,0.100867
1552636969.664729,0,0,0.004252,0.006412,0.100743
1552636969.682676,0,0,0.004104,0.006412,0.100867
1552636969.700611,0,0,0.004030,0.006561,0.101041
1552636969.718696,0,0,0.004030,0.006437,0.100817
1552636969.739617,0,0,0.004055,0.006610,0.100892
1552636969.784153,0,0,0.003980,0.006586,0.100867
1552636969.804133,0,0,0.004055,0.006635,0.100966
1552636969.824324,0,0,0.004030,0.006536,0.100792
1552636969.842968,0,0,0.004005,0.006561,0.100792
1552636969.860974,0,0,0.003980,0.006462,0.100842
1552636969.878820,0,0,0.004005,0.006437,0.100767
1552636969.896749,0,0,0.004129,0.006586,0.100867
1552636969.919748,0,0,0.004005,0.006561,0.100792
1552636969.965720,0,0,0.004055,0.006586,0.100892
1552636970.002343,0,0,0.004030,0.006437,0.100792
1552636970.022794,0,0,0.004055,0.006511,0.100917
1552636970.041505,0,0,0.004005,0.006536,0.100941
1552636970.060443,0,0,0.003906,0.006586,0.100792
1552636970.079873,0,0,0.004079,0.006586,0.100867
1552636970.099223,0,0,0.004104,0.006536,0.100668
1552636970.120987,0,0,0.004079,0.006511,0.100817
1552636970.164568,0,0,0.003931,0.006536,0.100842
1552636970.183880,0,0,0.004178,0.006635,0.100867
1552636970.202907,0,0,0.004005,0.006462,0.100867
1552636970.221692,0,0,0.004005,0.006536,0.100842
1552636970.241408,0,0,0.003980,0.006437,0.100917
1552636970.260142,0,0,0.004005,0.006536,0.100767
1552636970.308476,0,0,0.004055,0.006462,0.101066
1552636970.347280,0,0,0.004129,0.006685,0.100991
1552636970.368703,0,0,0.004129,0.006511,0.100792
1552636970.389287,0,0,0.004055,0.006586,0.100966
1552636970.410058,0,0,0.004104,0.006610,0.100917
1552636970.429586,0,0,0.004030,0.006511,0.100668
1552636970.456340,0,0,0.004055,0.006586,0.100767
1552636970.476121,0,0,0.004104,0.006487,0.101016
1552636970.514787,0,0,0.004153,0.006462,0.100892
1552636970.537003,0,0,0.004079,0.006586,0.100892
1552636970.560015,0,0,0.004055,0.006462,0.100917
1552636970.579592,0,0,0.004079,0.006685,0.101016
1552636970.598766,0,0,0.004005,0.006536,0.100892
1552636970.641891,0,0,0.004104,0.006536,0.100991
1552636970.680545,0,0,0.004203,0.006487,0.100917
1552636970.699783,0,0,0.003980,0.006685,0.100743
1552636970.718401,0,0,0.004104,0.006536,0.100867
1552636970.736407,0,0,0.004030,0.006511,0.100966
1552636970.755064,0,0,0.004079,0.006487,0.100842
1552636970.773535,0,0,0.004203,0.006536,0.100842
1552636970.792221,0,0,0.004129,0.006511,0.100767
1552636970.845005,0,0,0.003956,0.006511,0.100842
1552636970.881477,0,0,0.004055,0.006511,0.100842
1552636970.901805,0,0,0.004104,0.006462,0.100767
1552636970.920435,0,0,0.004030,0.006487,0.100892
1552636970.939542,0,0,0.004104,0.006511,0.100767
1552636970.959402,0,0,0.004104,0.006561,0.100892
1552636970.978636,0,0,0.004005,0.006412,0.100991
1552636971.003343,0,0,0.004055,0.006536,0.100767
1552636971.053989,0,0,0.003956,0.006561,0.100941
1552636971.075711,0,0,0.004055,0.006487,0.100966
1552636971.101949,0,0,0.004203,0.006561,0.100917
1552636971.126094,0,0,0.003980,0.006660,0.100718
1552636971.146086,0,0,0.004030,0.006487,0.100892
1552636971.199346,0,0,0.004079,0.006660,0.100941
1552636971.237590,0,0,0.003956,0.006635,0.100593
1552636971.279593,0,0,0.003980,0.006289,0.100941
1552636971.309202,0,0,0.004129,0.006586,0.100743
1552636971.329530,0,0,0.004104,0.006561,0.100991
1552636971.348645,0,0,0.003881,0.006536,0.100693
1552636971.404047,0,0,0.004030,0.006759,0.100693
1552636971.453808,0,0,0.004030,0.006511,0.100991
1552636971.473485,0,0,0.004005,0.006561,0.100867
1552636971.499822,0,0,0.003906,0.006610,0.101016
1552636971.557350,0,0,0.004203,0.006586,0.101066
1552636971.624981,0,0,0.004104,0.006388,0.101016
1552636971.661313,0,0,0.004104,0.006536,0.100743
1552636971.715503,0,0,0.004005,0.006536,0.100966
1552636971.734509,0,0,0.004178,0.006561,0.100917
1552636971.754222,0,0,0.004055,0.006462,0.100867
1552636971.789762,0,0,0.004104,0.006635,0.101115
1552636971.826287,0,0,0.004129,0.006487,0.101041
1552636971.864922,0,0,0.004079,0.006511,0.100842
1552636971.924739,0,0,0.004055,0.006462,0.100867
1552636971.968386,0,0,0.003931,0.006462,0.100941
1552636971.989945,0,0,0.004079,0.006511,0.100817
1552636972.010204,0,0,0.004203,0.006536,0.100941
1552636972.034813,0,0,0.003956,0.006511,0.100842
1552636972.054458,0,0,0.004104,0.006561,0.100842
1552636972.079018,0,0,0.004079,0.006586,0.101041
1552636972.130338,0,0,0.004079,0.006511,0.100767
1552636972.153025,0,0,0.003956,0.006462,0.100718
1552636972.174405,0,0,0.004030,0.006536,0.100867
1552636972.195178,0,0,0.004005,0.006610,0.100917
1552636972.215595,0,0,0.004153,0.006487,0.100842
1552636972.243464,0,0,0.004055,0.006487,0.100817
1552636972.287873,0,0,0.004277,0.006536,0.100718
1552636972.323621,0,0,0.004030,0.006487,0.100966
1552636972.341651,0,0,0.004055,0.006734,0.101016
1552636972.362776,0,0,0.004055,0.006536,0.100917
1552636972.381505,0,0,0.004005,0.006511,0.100817
1552636972.403036,0,0,0.004005,0.006586,0.100668
1552636972.455112,0,0,0.003956,0.006586,0.101016
1552636972.499943,0,0,0.004005,0.006437,0.100718
1552636972.519868,0,0,0.004030,0.006635,0.100767
1552636972.568359,0,0,0.004055,0.006487,0.101016
1552636972.587237,0,0,0.004104,0.006437,0.101090
1552636972.606837,0,0,0.004030,0.006586,0.100917
1552636972.628295,0,0,0.003931,0.006511,0.100966
1552636972.650774,0,0,0.004055,0.006536,0.100867
1552636972.691175,0,0,0.004005,0.006363,0.100917
1552636972.746649,0,0,0.004030,0.006487,0.100817
1552636972.765701,0,0,0.004030,0.006511,0.100892
1552636972.784237,0,0,0.004055,0.006610,0.100892
1552636972.803105,0,0,0.004030,0.006487,0.100792
1552636972.821822,0,0,0.004030,0.006586,0.100817
1552636972.840275,0,0,0.004055,0.006412,0.100743
1552636972.860562,0,0,0.004079,0.006586,0.100718
1552636972.915105,0,0,0.004129,0.006511,0.100867
1552636972.950909,0,0,0.004030,0.006437,0.101041
1552636972.970244,0,0,0.004129,0.006586,0.100867
1552636972.989000,0,0,0.004055,0.006462,0.100817
1552636973.008922,0,0,0.004104,0.006487,0.100941
1552636973.029041,0,0,0.004129,0.006536,0.100792
1552636973.047336,0,0,0.004030,0.006536,0.100867
1552636973.066239,0,0,0.004203,0.006561,0.100842
1552636973.102588,0,0,0.003931,0.006610,0.100842
1552636973.120527,0,0,0.004104,0.006536,0.101066
1552636973.140173,0,0,0.004055,0.006685,0.101041
1552636973.158526,0,0,0.004153,0.006610,0.100917
1552636973.176681,0,0,0.004055,0.006561,0.100842
1552636973.196028,0,0,0.004030,0.006561,0.100917
1552636973.222127,0,0,0.003956,0.006487,0.100941
1552636973.263897,0,0,0.004079,0.006561,0.101041
1552636973.281903,0,0,0.004030,0.006561,0.100867
1552636973.299740,0,0,0.004005,0.006437,0.100842
1552636973.319374,0,0,0.004005,0.006511,0.100892
1552636973.338373,0,0,0.004079,0.006561,0.100867
1552636973.357402,0,0,0.004030,0.006462,0.100867
1552636973.400467,0,0,0.004030,0.006759,0.100892
1552636973.437625,0,0,0.004030,0.006586,0.100892
1552636973.456574,0,0,0.004005,0.006536,0.100892
1552636973.475235,0,0,0.004055,0.006487,0.100867
1552636973.493827,0,0,0.004030,0.006610,0.100693
1552636973.512904,0,0,0.004030,0.006586,0.100867
1552636973.531475,0,0,0.004153,0.006511,0.100842
1552636973.568289,0,0,0.004055,0.006586,0.100743
1552636973.604951,0,0,0.004079,0.006412,0.100668
1552636973.623603,0,0,0.004079,0.006437,0.100718
1552636973.642027,0,0,0.004030,0.006511,0.100867
1552636973.660469,0,0,0.004104,0.006462,0.100842
1552636973.679045,0,0,0.004228,0.006561,0.100966
1552636973.697380,0,0,0.004129,0.006685,0.101264
1552636973.719150,0,0,0.004030,0.006536,0.101190
1552636973.766283,0,0,0.004055,0.006685,0.100892
1552636973.787812,0,0,0.003708,0.006833,0.100693
1552636973.807069,0,0,0.003783,0.006412,0.100892
1552636973.826225,0,0,0.004030,0.006437,0.101090
1552636973.845675,0,0,0.004203,0.006487,0.100842
1552636973.864311,0,0,0.004252,0.006487,0.100842
1552636973.901361,0,0,0.004104,0.006437,0.100941
1552636973.938466,0,0,0.004277,0.006536,0.101140
1552636973.958335,0,0,0.004203,0.006536,0.101041
1552636973.976495,0,0,0.003906,0.006685,0.100643
1552636974.001125,0,0,0.003807,0.006586,0.100544
1552636974.027902,0,0,0.004129,0.006338,0.100792
1552636974.047483,0,0,0.003832,0.012676,0.100892
1552636974.084866,0,0,0.004079,0.006561,0.101190
1552636974.121153,0,0,0.004030,0.006437,0.100941
1552636974.140358,0,0,0.003857,0.006487,0.100593
1552636974.160332,0,0,0.003857,0.006437,0.100892
1552636974.181463,0,0,0.003783,0.006487,0.100991
1552636974.201846,0,0,0.004129,0.006586,0.100917
1552636974.220903,0,0,0.003881,0.006536,0.100966
1552636974.239576,0,0,0.004104,0.006462,0.100743
1552636974.284795,0,0,0.003980,0.006090,0.100892
1552636974.304754,0,0,0.003783,0.006487,0.101016
1552636974.336694,0,0,0.003931,0.006536,0.100892
1552636974.357198,0,0,0.004005,0.006487,0.100743
1552636974.376402,0,0,0.003733,0.006338,0.101016
1552636974.402608,0,0,0.003931,0.006363,0.100941
1552636974.440157,0,0,0.003783,0.006511,0.100817
1552636974.459042,0,0,0.003906,0.006487,0.100941
1552636974.487934,0,0,0.003980,0.006412,0.100867
1552636974.511677,0,0,0.003881,0.006586,0.100792
1552636974.535037,0,0,0.003931,0.006363,0.100966
1552636974.559566,0,0,0.003956,0.006412,0.100569
1552636974.583312,0,0,0.003832,0.006561,0.100917
1552636974.621665,0,0,0.004030,0.006511,0.101016
1552636974.657770,0,0,0.003906,0.006487,0.100991
1552636974.676277,0,0,0.003832,0.006388,0.100817
1552636974.694178,0,0,0.003857,0.006412,0.100892
1552636974.711761,0,0,0.003733,0.006586,0.100743
1552636974.729383,0,0,0.004005,0.006412,0.100718
1552636974.747058,0,0,0.003733,0.006388,0.100966
1552636974.771283,0,0,0.003980,0.006561,0.100767
1552636974.809870,0,0,0.003956,0.006536,0.101066
1552636974.828315,0,0,0.003906,0.006462,0.101066
1552636974.856032,0,0,0.003733,0.006412,0.100991
1552636974.873890,0,0,0.003807,0.006338,0.100743
1552636974.891836,0,0,0.003832,0.006313,0.100718
1552636974.909836,0,0,0.003783,0.006289,0.100668
1552636974.929103,0,0,0.003881,0.006264,0.100991
1552636974.971881,0,0,0.003857,0.006388,0.101041
1552636974.989692,0,0,0.003832,0.006561,0.100817
1552636975.017053,0,0,0.003980,0.012627,0.100842
1552636975.034560,0,0,0.003931,0.006388,0.100792
1552636975.051984,0,0,0.003807,0.006388,0.100991
1552636975.069312,0,0,0.003783,0.006536,0.100892
1552636975.086603,0,0,0.003906,0.006363,0.101041
1552636975.105458,0,0,0.003980,0.006437,0.101140
1552636975.140811,0,0,0.004030,0.012676,0.100817
1552636975.158493,0,0,0.003832,0.006363,0.100767
1552636975.175916,0,0,0.003758,0.006561,0.100743
1552636975.193199,0,0,0.003906,0.006536,0.100693
1552636975.210539,0,0,0.003857,0.006511,0.100817
1552636975.227823,0,0,0.003881,0.006511,0.100743
1552636975.247199,0,0,0.003733,0.006388,0.100991
1552636975.282805,0,0,0.003906,0.006734,0.101066
1552636975.300545,0,0,0.003956,0.006313,0.101066
1552636975.335420,0,0,0.004104,0.006165,0.100842
1552636975.352912,0,0,0.004055,0.006363,0.100991
1552636975.370806,0,0,0.003783,0.006412,0.101140
1552636975.388644,0,0,0.004178,0.006264,0.101115
1552636975.406879,0,0,0.004055,0.012503,0.101488
1552636975.431909,0,0,0.004252,0.006610,0.100494
1552636975.484430,0,0,0.004302,0.006932,0.100842
1552636975.520194,0,0,0.004203,0.006883,0.100693
1552636975.539601,0,0,0.003906,0.006759,0.100966
1552636975.558209,0,0,0.004005,0.006833,0.100718
1552636975.576192,0,0,0.004326,0.007007,0.100917
1552636975.594091,0,0,0.004376,0.007229,0.100867
1552636975.612006,0,0,0.004401,0.006907,0.100767
1552636975.630724,0,0,0.004129,0.006759,0.100892
1552636975.684196,0,0,0.004228,0.006462,0.101115
1552636975.702141,0,0,0.004401,0.006462,0.101165
1552636975.720191,0,0,0.004277,0.006808,0.101041
1552636975.738058,0,0,0.004104,0.006957,0.100892
1552636975.755975,0,0,0.004524,0.007279,0.100345
1552636975.774385,0,0,0.004598,0.007279,0.101090
1552636975.792267,0,0,0.004129,0.007328,0.100693
1552636975.810722,0,0,0.004228,0.007427,0.100693
1552636975.829473,0,0,0.004055,0.007081,0.100767
1552636975.874091,0,0,0.004203,0.006957,0.101066
1552636975.892182,0,0,0.004228,0.007205,0.100917
1552636975.910440,0,0,0.004277,0.006957,0.101041
1552636975.928437,0,0,0.004302,0.006982,0.100842
1552636975.946468,0,0,0.004277,0.007056,0.100892
1552636975.964374,0,0,0.003387,0.006586,0.100494
1552636975.986640,0,0,0.004450,0.006610,0.098953
1552636976.025121,0,0,0.006205,0.005224,0.101911
1552636976.061118,0,0,0.005661,0.001857,0.100469
1552636976.079079,0,0,0.005909,0.007923,0.099699
1552636976.096985,0,0,0.004673,0.006883,0.097934
1552636976.114820,0,0,0.004228,0.006709,0.101687
1552636976.132636,0,0,0.004351,0.007031,0.101886
1552636976.150779,0,0,0.002596,0.006833,0.102084
1552636976.170420,0,0,0.004425,0.007279,0.100917
1552636976.211969,0,0,0.005513,0.008467,0.100544
1552636976.229951,0,0,0.003338,0.006907,0.101339
1552636976.247981,0,0,0.003832,0.007502,0.101041
1552636976.265940,0,0,0.004598,0.006412,0.100196
1552636976.283855,0,0,0.004475,0.006511,0.100767
1552636976.301691,0,0,0.004104,0.007031,0.101190
1552636976.319523,0,0,0.004079,0.006784,0.100966
1552636976.338080,0,0,0.003164,0.006437,0.100270
1552636976.376888,0,0,0.004722,0.007304,0.101911
1552636976.412356,0,0,0.004129,0.006982,0.100767
1552636976.430489,0,0,0.004153,0.006635,0.101637
1552636976.448136,0,0,0.003412,0.006586,0.099599
1552636976.466091,0,0,0.005167,0.007724,0.099326
1552636976.484100,0,0,0.003263,0.006561,0.101165
1552636976.501955,0,0,0.004648,0.006833,0.101761
1552636976.531527,0,0,0.003807,0.007106,0.101314
1552636976.566138,0,0,0.004104,0.007130,0.100593
1552636976.584135,0,0,0.004277,0.006437,0.100817
1552636976.601996,0,0,0.003733,0.006833,0.100320
1552636976.619890,0,0,0.004351,0.006734,0.101339
1552636976.637771,0,0,0.003708,0.006734,0.101140
1552636976.655589,0,0,0.004351,0.007155,0.100618
1552636976.674121,0,0,0.004326,0.006982,0.101165
1552636976.712564,0,0,0.004326,0.007205,0.100892
1552636976.748128,0,0,0.004351,0.007081,0.101090
1552636976.766220,0,0,0.004104,0.006610,0.101115
1552636976.784089,0,0,0.004178,0.006932,0.101041
1552636976.801934,0,0,0.004055,0.007031,0.100121
1552636976.819787,0,0,0.004598,0.006982,0.100842
1552636976.837685,0,0,0.003906,0.007007,0.100941
1552636976.859570,0,0,0.004129,0.006883,0.100892
1552636976.896421,0,0,0.004252,0.006784,0.101240
1552636976.931924,0,0,0.004129,0.006833,0.100718
1552636976.950102,0,0,0.004252,0.006734,0.100817
1552636976.967746,0,0,0.004079,0.006759,0.100767
1552636976.985406,0,0,0.003783,0.006635,0.100618
1552636977.003374,0,0,0.004153,0.006784,0.101215
1552636977.021957,0,0,0.004055,0.006685,0.101364
1552636977.050824,0,0,0.004425,0.006907,0.100171
1552636977.086186,0,0,0.003708,0.006660,0.100693
1552636977.104094,0,0,0.004104,0.006858,0.100892
1552636977.121980,0,0,0.004277,0.007007,0.101140
1552636977.139799,0,0,0.004104,0.006511,0.101140
1552636977.157692,0,0,0.004178,0.006957,0.100743
1552636977.175496,0,0,0.004005,0.007378,0.099873
1552636977.197435,0,0,0.004401,0.006388,0.101364
1552636977.235828,0,0,0.003906,0.007304,0.100246
1552636977.271748,0,0,0.003708,0.006610,0.100295
1552636977.290148,0,0,0.004870,0.006982,0.107154
1552636977.307955,0,0,0.003585,0.006487,0.095623
1552636977.325690,0,0,0.003708,0.006412,0.100569
1552636977.343579,0,0,0.004846,0.007353,0.100569
1552636977.361423,0,0,0.004623,0.007427,0.098481
1552636977.380153,0,0,0.004747,0.006784,0.100047
1552636977.399100,0,0,0.004302,0.006660,0.101886
1552636977.443681,0,0,0.003783,0.006313,0.101339
1552636977.461694,0,0,0.004302,0.006957,0.100917
1552636977.479663,0,0,0.004821,0.006932,0.100295
1552636977.497624,0,0,0.004178,0.007502,0.100767
1552636977.515605,0,0,0.004771,0.006808,0.100320
1552636977.533438,0,0,0.003164,0.006115,0.101911
1552636977.557228,0,0,0.003931,0.007353,0.101339
1552636977.603969,0,0,0.004450,0.007056,0.101190
1552636977.621939,0,0,0.003659,0.007056,0.101140
1552636977.639997,0,0,0.004203,0.006759,0.100892
1552636977.657863,0,0,0.004129,0.006907,0.100966
1552636977.675616,0,0,0.004079,0.006932,0.100693
1552636977.693485,0,0,0.004450,0.006957,0.100668
1552636977.711322,0,0,0.004104,0.007180,0.100941
1552636977.733130,0,0,0.003857,0.006115,0.101066
